"Coordenada,N,24,15","Coordena_1,N,24,15","Local/Rodo,C,254","Estaca,C,254","Profundida,C,254","OT (%),N,255,2","DEN (g/cm3,N,255,5","ISC/CBR (%,N,255,2","EXP (%),N,255,2","LL (%),N,255,2","IP (%),N,255,2","50.8 ( #2"",N,255,2","25.4 (#1""),N,255,2","9.5 (#3/8"",N,255,2","4.76 (#4),N,255,2","2 (#10),N,255,2","0.42 (#40),N,255,2","0.074 (#20,N,255,2","AASHTO/TRB,C,254",MR modelado,"Embrapa_Ar,N,21,5","Embrapa_Si,N,21,5","Embrapa_bu,N,21,5","Embrapa__1,N,21,5","Simbolos,C,254","COMP1,C,254","COMP2,C,254","COMP3,C,254","LEG_DESC,C,254","Area_km2,N,33,31","ORDEM1,C,254","SUBORDEM1,C,254","GDEGRUPO1,C,254","ORDEM2,C,254","SUBORDEM2,C,254","GDEGRUPO2,C,254","ORDEM3,C,254","SUBORDEM3,C,254","GDEGRUPO3,C,254","LEG_SINOT,C,254","CLASSE_DOM,C,254","terrain_su,N,21,5","TRI_sirgas,N,21,5","TWI,N,21,5","valley_dep,N,21,5","NVDI,N,21,5","MRVBF_reco,N,21,5","MRRTF_reco,N,21,5","Diurnal An,N,21,5","Direct_Ins,N,21,5",,,,,,,,,,,,,,,,
"475337,1310","9199915,0900",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),238 (E),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"88,80200","1000,00000","155,00000","1,39000","279,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"47,00209","14,56022","13,53237","140,89417","0,37634","1,44005","0,07610","0,03464","6,67212",,,,,,,,,,,,,,,,
"475195,8200","9199909,4870",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),238 (E),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"88,80200","1000,00000","163,00000","1,40000","250,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"48,39232","18,46618","12,42321","131,24622","0,37634","0,71909","0,18085","0,02217","6,66800",,,,,,,,,,,,,,,,
"474761,2960","9201091,4370",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),300 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-3,"88,80200","1000,00000","138,00000","1,41000","231,00000",RLe1,Neossolos Litolicos Eutroficos,,,RLe1 - Neossolos Litolicos Eutroficos,"2565,3318950900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,,,,,,,RLe - Neossolos Litolicos Eutroficos,RLe,"46,79033","14,28286","12,53134","132,99573","0,32551","0,65782","0,40844","-0,02633","6,40689",,,,,,,,,,,,,,,,
"474719,4420","9201226,5230",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),300 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-3,"88,80200","1000,00000","144,00000","1,40000","258,00000",RLe1,Neossolos Litolicos Eutroficos,,,RLe1 - Neossolos Litolicos Eutroficos,"2565,3318950900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,,,,,,,RLe - Neossolos Litolicos Eutroficos,RLe,"46,16605","14,52584","12,90636","142,22363","0,32551","0,44090","0,45285","-0,02840","6,40511",,,,,,,,,,,,,,,,
"473064,0600","9201491,6830",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),405 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-3,"88,80200","1000,00000","144,00000","1,42000","235,00000",RLe1,Neossolos Litolicos Eutroficos,,,RLe1 - Neossolos Litolicos Eutroficos,"2565,3318950900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,,,,,,,RLe - Neossolos Litolicos Eutroficos,RLe,"56,16905","9,59166","13,01648","125,82263","0,27244","0,06349","2,91671","0,02452","6,58334",,,,,,,,,,,,,,,,
"472972,1170","9201599,1380",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),405 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-3,"88,80200","1000,00000","148,00000","1,42000","236,00000",RLe1,Neossolos Litolicos Eutroficos,,,RLe1 - Neossolos Litolicos Eutroficos,"2565,3318950900000000000000000000000",NEOSSOLOS,LITOLICOS,Eutroficos,,,,,,,RLe - Neossolos Litolicos Eutroficos,RLe,"54,09759","10,72381","12,80954","131,31506","0,27244","0,15480","2,24128","-0,01051","6,47698",,,,,,,,,,,,,,,,
"472403,9280","9201350,3990",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),437 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"88,80200","1000,00000","133,00000","1,42000","238,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,32253","11,87434","13,12048","151,18518","0,34359","1,75756","0,09300","-0,04585","6,39476",,,,,,,,,,,,,,,,
"472265,7500","9201380,5110",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),437 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"88,80200","1000,00000","141,00000","1,39000","250,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"49,92986","14,56022","12,53538","155,50555","0,58403","1,50748","0,22421","-0,04460","6,37469",,,,,,,,,,,,,,,,
"478764,7230","9199631,9290",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"88,80200","1000,00000","127,00000","1,41000","215,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,30334","13,71131","12,52355","116,13293","0,31367","0,35522","1,28004","-0,05373","6,36558",,,,,,,,,,,,,,,,
"478794,5340","9199579,8590",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"88,80200","1000,00000","127,00000","1,41000","215,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,30334","13,71131","12,52355","116,13293","0,31367","0,31386","1,55699","-0,05373","6,36558",,,,,,,,,,,,,,,,
"478835,4740","9199568,7290",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-6,"88,80200","1000,00000","144,00000","1,41000","224,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,87590","13,63818","13,28326","114,01697","0,40262","0,26681","1,86206","-0,05083","6,38391",,,,,,,,,,,,,,,,
"478805,6640","9199620,7990",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94500","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-6,"88,80200","1000,00000","144,00000","1,41000","224,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,30334","13,71131","12,52355","116,13293","0,31367","0,31386","1,55699","-0,05373","6,36558",,,,,,,,,,,,,,,,
"478816,7930","9199661,7400",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94600","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-6,"89,09550","1000,00000","159,00000","1,40000","229,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"50,70732","15,84298","12,88862","121,68970","0,31367","0,31386","1,55699","-0,05580","6,36380",,,,,,,,,,,,,,,,
"478846,6040","9199609,6690",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94600","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-6,"89,09550","1000,00000","144,00000","1,41000","224,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,87590","13,63818","13,28326","114,01697","0,31367","0,31386","1,55699","-0,05083","6,38391",,,,,,,,,,,,,,,,
"478887,5450","9199598,5390",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94600","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-6,"89,09550","1000,00000","144,00000","1,41000","224,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,87590","13,63818","13,28326","114,01697","0,31367","0,39802","1,32782","-0,05083","6,38391",,,,,,,,,,,,,,,,
"478857,7340","9199650,6100",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94600","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-6,"89,09550","1000,00000","159,00000","1,40000","229,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,87590","13,63818","13,28326","114,01697","0,31367","0,31386","1,55699","-0,05083","6,38391",,,,,,,,,,,,,,,,
"478868,8640","9199691,5500",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94600","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"89,09550","1000,00000","159,00000","1,40000","229,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,20262","15,13275","13,40309","119,33826","0,31367","0,29913","1,30985","-0,05454","6,34597",,,,,,,,,,,,,,,,
"478898,6740","9199639,4800",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94700","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-6,"89,38810","1000,00000","129,00000","1,43000","208,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,87590","13,63818","13,28326","114,01697","0,31367","0,39802","1,32782","-0,05083","6,38391",,,,,,,,,,,,,,,,
"478939,6150","9199628,3500",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94700","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"89,38810","1000,00000","129,00000","1,43000","208,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"52,38800","13,89244","11,98403","114,34467","0,13567","0,39802","1,32782","-0,04538","6,44692",,,,,,,,,,,,,,,,
"478909,8040","9199680,4200",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94700","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,00","30,00",A-2-4,"89,38810","1000,00000","147,00000","1,41000","230,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,63261","15,23155","12,04562","118,26367","0,31367","0,29913","1,30985","-0,05328","6,41435",,,,,,,,,,,,,,,,
"478920,9340","9199721,3610",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94700","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,70","30,00",A-2-4,"87,70820","1000,00000","147,00000","1,41000","230,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,63261","15,23155","12,04562","118,26367","0,31367","0,29913","1,30985","-0,05328","6,41435",,,,,,,,,,,,,,,,
"478950,7450","9199669,2900",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94700","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,00","68,90","30,00",A-1-b,"87,24470","1000,00000","147,00000","1,41000","230,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,63261","15,23155","12,04562","118,26367","0,13567","0,29913","1,30985","-0,05328","6,41435",,,,,,,,,,,,,,,,
"478980,5550","9199617,2200",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94700","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,60","69,00","30,00",A-2-4,"85,63560","1000,00000","129,00000","1,43000","208,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"52,38800","13,89244","11,98403","114,34467","0,13567","0,84784","0,09739","-0,04538","6,44692",,,,,,,,,,,,,,,,
"478928,4850","9199587,4090",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94700","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,70","69,00","30,00",A-2-4,"85,40940","1000,00000","129,00000","1,43000","208,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"52,38800","13,89244","11,98403","114,34467","0,13567","0,39802","1,32782","-0,04538","6,44692",,,,,,,,,,,,,,,,
"478876,4150","9199557,5990",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","92,80","69,00","30,00",A-2-4,"85,44860","1000,00000","128,00000","1,43000","212,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"52,49015","13,34166","13,07703","109,31476","0,40262","0,44002","1,49645","-0,04501","6,41920",,,,,,,,,,,,,,,,
"478824,3440","9199527,7880",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","93,00","69,00","30,00",A-2-4,"84,99900","1000,00000","128,00000","1,43000","212,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"52,49015","13,34166","13,07703","109,31476","0,40262","0,26681","1,86206","-0,04501","6,41920",,,,,,,,,,,,,,,,
"478790,9060","9199617,2440",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","93,00","69,00","30,00",A-2-4,"84,99900","1000,00000","127,00000","1,41000","215,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,30334","13,71131","12,52355","116,13293","0,31367","0,31386","1,55699","-0,05373","6,36558",,,,,,,,,,,,,,,,
"478758,5600","9199667,7790",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","93,00","69,00","30,00",A-2-6,"84,99900","1000,00000","131,00000","1,42000","218,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"50,70732","15,84298","12,88862","121,68970","0,31367","0,59379","0,34988","-0,05580","6,36380",,,,,,,,,,,,,,,,
"478717,1190","9199676,8720",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","93,00","69,00","30,00",A-2-6,"84,99900","1000,00000","146,00000","1,41000","222,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"50,13951","14,86607","12,55884","122,34650","0,31367","0,59379","0,34988","-0,05787","6,36447",,,,,,,,,,,,,,,,
"478767,6540","9199709,2190",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","93,00","69,00","30,00",A-2-4,"84,99900","1000,00000","131,00000","1,42000","218,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"50,70732","15,84298","12,88862","121,68970","0,31367","0,59379","0,34988","-0,05580","6,36380",,,,,,,,,,,,,,,,
"478800,0000","9199658,6850",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","93,00","69,00","30,00",A-2-4,"84,99900","1000,00000","131,00000","1,42000","218,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,30334","13,71131","12,52355","116,13293","0,31367","0,31386","1,55699","-0,05373","6,36558",,,,,,,,,,,,,,,,
"478841,4400","9199649,5910",CE-292 (Trecho: Miss o Velha - Aeroporto de Juazeiro do Norte),100 (D),,"10,20","1,94800","18,00","0,20","0,00","0,00","100,00","100,00","100,00","99,00","93,00","69,00","30,00",A-4,"84,99900","1000,00000","144,00000","1,41000","224,00000",PVe3,Argissolos Vermelhos Eutroficos,Argissolos Vermelho-Amarelos Distroficos,,PVe3 - Argissolos Vermelhos Eutroficos + Argissolos Vermelho-Amarelos Distroficos,"2502,7145336100000000000000000000000",ARGISSOLOS,VERMELHOS,Eutroficos,ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,,,,PVe - Argissolos Vermelhos Eutroficos,PVe,"51,87590","13,63818","13,28326","114,01697","0,31367","0,31386","1,55699","-0,05083","6,38391",,,,,,,,,,,,,,,,
